source_id,airport_code,name,airport_size
3608,RIC,Richmond International Airport,large_airport
3807,RNO,Reno Tahoe International Airport,large_airport
4016,ROA,Roanoke–Blacksburg Regional Airport,medium_airport
4016,ROA,Roanoke–Blacksburg Regional Airport,medium_airport
3622,ROC,Frederick Douglass Greater Rochester International Airport,medium_airport
3622,ROC,Frederick Douglass Greater Rochester International Airport,medium_airport
3622,ROC,Frederick Douglass Greater Rochester International Airport,medium_airport
4048,RST,Rochester International Airport,medium_airport
3793,RSW,Southwest Florida International Airport,large_airport
1774,RTB,Juan Manuel Gálvez International Airport,medium_airport
3784,SAF,Santa Fe Municipal Airport,medium_airport
3731,SAN,San Diego International Airport,large_airport
3621,SAT,San Antonio International Airport,large_airport
3613,SAV,Savannah Hilton Head International Airport,large_airport
3613,SAV,Savannah Hilton Head International Airport,large_airport
3949,SBA,Santa Barbara Municipal Airport,medium_airport
5768,SBP,San Luis County Regional Airport,medium_airport
3642,SBY,Salisbury Ocean City Wicomico Regional Airport,medium_airport
3642,SBY,Salisbury Ocean City Wicomico Regional Airport,medium_airport
4318,SCE,State College Regional Airport,medium_airport
4014,SDF,Louisville Muhammad Ali International Airport,large_airport
3469,SFO,San Francisco International Airport,large_airport
3469,SFO,San Francisco International Airport,large_airport
4348,SGF,Springfield Branson National Airport,medium_airport
4348,SGF,Springfield Branson National Airport,medium_airport
3609,SHV,Shreveport Regional Airport,medium_airport
1885,SJO,Juan Santamaría International Airport,large_airport
1885,SJO,Juan Santamaría International Airport,large_airport
1486,SKG,Thessaloniki Macedonia International Airport,large_airport
1486,SKG,Thessaloniki Macedonia International Airport,large_airport
3536,SLC,Salt Lake City International Airport,large_airport
1842,SLP,Ponciano Arriaga International Airport,medium_airport
3817,SMF,Sacramento International Airport,large_airport
4067,SRQ,Sarasota Bradenton International Airport,large_airport
4067,SRQ,Sarasota Bradenton International Airport,large_airport
3678,STL,St. Louis Lambert International Airport,large_airport
3678,STL,St. Louis Lambert International Airport,large_airport
3678,STL,St. Louis Lambert International Airport,large_airport
1253,SVQ,Sevilla Airport,medium_airport
3661,SWF,New York Stewart International Airport,medium_airport
3361,SYD,Sydney Kingsford Smith International Airport,large_airport
3745,SYR,Syracuse Hancock International Airport,large_airport
3745,SYR,Syracuse Hancock International Airport,large_airport
3745,SYR,Syracuse Hancock International Airport,large_airport
3698,TLH,Tallahassee Regional Airport,medium_airport
3646,TPA,Tampa International Airport,large_airport
3636,TUS,Tucson International Airport / Morris Air National Guard Base,medium_airport
4023,TVC,Cherry Capital Airport,medium_airport
2894,UVF,Hewanorra International Airport,large_airport
1246,VLC,Valencia Airport,medium_airport
4356,XNA,Northwest Arkansas National Airport,medium_airport
73,YHZ,Halifax / Stanfield International Airport,large_airport
73,YHZ,Halifax / Stanfield International Airport,large_airport
79,YKF,Region of Waterloo International Airport,medium_airport
100,YOW,Ottawa Macdonald-Cartier International Airport,large_airport
100,YOW,Ottawa Macdonald-Cartier International Airport,large_airport
111,YQB,Quebec Jean Lesage International Airport,large_airport
146,YUL,Montreal / Pierre Elliott Trudeau International Airport,large_airport
146,YUL,Montreal / Pierre Elliott Trudeau International Airport,large_airport
146,YUL,Montreal / Pierre Elliott Trudeau International Airport,large_airport
3596,YUM,Yuma International Airport / Marine Corps Air Station Yuma,medium_airport
193,YYZ,Toronto Lester B. Pearson International Airport,large_airport
193,YYZ,Toronto Lester B. Pearson International Airport,large_airport
193,YYZ,Toronto Lester B. Pearson International Airport,large_airport
1855,ZCL,General Leobardo C. Ruiz International Airport,medium_airport
1678,ZRH,Zürich Airport,large_airport
1678,ZRH,Zürich Airport,large_airport
1230,AGP,Málaga-Costa del Sol Airport,large_airport
1218,BCN,Josep Tarradellas Barcelona-El Prat Airport,large_airport
1218,BCN,Josep Tarradellas Barcelona-El Prat Airport,large_airport
1216,BIO,Bilbao Airport,medium_airport
1382,CDG,Charles de Gaulle International Airport,large_airport
1382,CDG,Charles de Gaulle International Airport,large_airport
1382,CDG,Charles de Gaulle International Airport,large_airport
1382,CDG,Charles de Gaulle International Airport,large_airport
1229,MAD,Adolfo Suárez Madrid–Barajas Airport,large_airport
1229,MAD,Adolfo Suárez Madrid–Barajas Airport,large_airport
1229,MAD,Adolfo Suárez Madrid–Barajas Airport,large_airport
1657,OTP,Bucharest Henri Coandă International Airport,large_airport
1657,OTP,Bucharest Henri Coandă International Airport,large_airport
2985,SVO,Sheremetyevo International Airport,large_airport
2985,SVO,Sheremetyevo International Airport,large_airport
1250,VGO,Vigo Airport,medium_airport
1246,VLC,Valencia Airport,medium_airport
3333,ABX,Albury Airport,medium_airport
3341,ADL,Adelaide International Airport,large_airport
3341,ADL,Adelaide International Airport,large_airport
3341,ADL,Adelaide International Airport,large_airport
3341,ADL,Adelaide International Airport,large_airport
3341,ADL,Adelaide International Airport,large_airport
3341,ADL,Adelaide International Airport,large_airport
3341,ADL,Adelaide International Airport,large_airport
3341,ADL,Adelaide International Airport,large_airport
2006,AKL,Auckland International Airport,large_airport
2006,AKL,Auckland International Airport,large_airport
2006,AKL,Auckland International Airport,large_airport
2006,AKL,Auckland International Airport,large_airport
2006,AKL,Auckland International Airport,large_airport
2006,AKL,Auckland International Airport,large_airport
2006,AKL,Auckland International Airport,large_airport
2006,AKL,Auckland International Airport,large_airport
2006,AKL,Auckland International Airport,large_airport
2006,AKL,Auckland International Airport,large_airport
1969,APW,Faleolo International Airport,medium_airport
3682,ATL,Hartsfield Jackson Atlanta International Airport,large_airport
3682,ATL,Hartsfield Jackson Atlanta International Airport,large_airport
3682,ATL,Hartsfield Jackson Atlanta International Airport,large_airport
3682,ATL,Hartsfield Jackson Atlanta International Airport,large_airport
3682,ATL,Hartsfield Jackson Atlanta International Airport,large_airport
3682,ATL,Hartsfield Jackson Atlanta International Airport,large_airport
3682,ATL,Hartsfield Jackson Atlanta International Airport,large_airport
3682,ATL,Hartsfield Jackson Atlanta International Airport,large_airport
3682,ATL,Hartsfield Jackson Atlanta International Airport,large_airport
2179,AUH,Zayed International Airport,large_airport
2179,AUH,Zayed International Airport,large_airport
2179,AUH,Zayed International Airport,large_airport
2179,AUH,Zayed International Airport,large_airport
2179,AUH,Zayed International Airport,large_airport
4010,AYQ,Ayers Rock Connellan Airport,medium_airport
3320,BNE,Brisbane International Airport,large_airport
3320,BNE,Brisbane International Airport,large_airport
3320,BNE,Brisbane International Airport,large_airport
3320,BNE,Brisbane International Airport,large_airport
3320,BNE,Brisbane International Airport,large_airport
3320,BNE,Brisbane International Airport,large_airport
3320,BNE,Brisbane International Airport,large_airport
3320,BNE,Brisbane International Airport,large_airport
3320,BNE,Brisbane International Airport,large_airport
3320,BNE,Brisbane International Airport,large_airport
3320,BNE,Brisbane International Airport,large_airport
3320,BNE,Brisbane International Airport,large_airport
3320,BNE,Brisbane International Airport,large_airport
3320,BNE,Brisbane International Airport,large_airport
3320,BNE,Brisbane International Airport,large_airport
3320,BNE,Brisbane International Airport,large_airport
3320,BNE,Brisbane International Airport,large_airport
3320,BNE,Brisbane International Airport,large_airport
3320,BNE,Brisbane International Airport,large_airport
3320,BNE,Brisbane International Airport,large_airport
3320,BNE,Brisbane International Airport,large_airport
3320,BNE,Brisbane International Airport,large_airport
3320,BNE,Brisbane International Airport,large_airport
3320,BNE,Brisbane International Airport,large_airport
3320,BNE,Brisbane International Airport,large_airport
3320,BNE,Brisbane International Airport,large_airport
3320,BNE,Brisbane International Airport,large_airport
4291,BNK,Ballina Byron Gateway Airport,medium_airport
3355,CBR,Canberra Airport,medium_airport
3355,CBR,Canberra Airport,medium_airport
3355,CBR,Canberra Airport,medium_airport
3355,CBR,Canberra Airport,medium_airport
3356,CFS,Coffs Harbour Airport,medium_airport
3356,CFS,Coffs Harbour Airport,medium_airport
3759,CMH,John Glenn Columbus International Airport,large_airport
6255,CNJ,Cloncurry Airport,medium_airport
3322,CNS,Cairns International Airport,medium_airport
3322,CNS,Cairns International Airport,medium_airport
3322,CNS,Cairns International Airport,medium_airport
3322,CNS,Cairns International Airport,medium_airport
797,CPT,Cape Town International Airport,large_airport
1852,CUN,Cancún International Airport,large_airport
1800,CZM,Cozumel International Airport,large_airport
3196,DAD,Da Nang International Airport,medium_airport
3196,DAD,Da Nang International Airport,medium_airport
3940,DPS,Denpasar I Gusti Ngurah Rai International Airport,large_airport
3940,DPS,Denpasar I Gusti Ngurah Rai International Airport,large_airport
3999,DRW,Darwin International Airport / RAAF Darwin,large_airport
3999,DRW,Darwin International Airport / RAAF Darwin,large_airport
3999,DRW,Darwin International Airport / RAAF Darwin,large_airport
3999,DRW,Darwin International Airport / RAAF Darwin,large_airport
3999,DRW,Darwin International Airport / RAAF Darwin,large_airport
3990,EMD,Emerald Airport,medium_airport
3336,HBA,Hobart International Airport,medium_airport
3336,HBA,Hobart International Airport,medium_airport
3336,HBA,Hobart International Airport,medium_airport
4074,HIR,Honiara International Airport,large_airport
3179,HKT,Phuket International Airport,large_airport
3728,HNL,Daniel K Inouye International Airport,large_airport
6242,HTI,Hamilton Island Airport,medium_airport
6242,HTI,Hamilton Island Airport,medium_airport
4052,HVB,Hervey Bay Airport,medium_airport
3550,IAH,George Bush Intercontinental Houston Airport,large_airport
3585,IND,Indianapolis International Airport,large_airport
3324,ISA,Mount Isa Airport,medium_airport
2223,ISB,Islamabad International Airport,large_airport
813,JNB,O.R. Tambo International Airport,large_airport
813,JNB,O.R. Tambo International Airport,large_airport
3346,KGI,Kalgoorlie Boulder Airport,medium_airport
3346,KGI,Kalgoorlie Boulder Airport,medium_airport
3345,KTA,Karratha Airport,medium_airport
3484,LAX,Los Angeles International Airport,large_airport
3484,LAX,Los Angeles International Airport,large_airport
2207,LHE,Allama Iqbal International Airport,large_airport
3337,LST,Launceston Airport,medium_airport
3337,LST,Launceston Airport,medium_airport
478,MAN,Manchester Airport,large_airport
3325,MCY,Sunshine Coast Airport,medium_airport
3325,MCY,Sunshine Coast Airport,medium_airport
3339,MEL,Melbourne Airport,large_airport
3339,MEL,Melbourne Airport,large_airport
3339,MEL,Melbourne Airport,large_airport
3339,MEL,Melbourne Airport,large_airport
3339,MEL,Melbourne Airport,large_airport
3339,MEL,Melbourne Airport,large_airport
3339,MEL,Melbourne Airport,large_airport
3339,MEL,Melbourne Airport,large_airport
3339,MEL,Melbourne Airport,large_airport
3339,MEL,Melbourne Airport,large_airport
3339,MEL,Melbourne Airport,large_airport
3339,MEL,Melbourne Airport,large_airport
3339,MEL,Melbourne Airport,large_airport
3339,MEL,Melbourne Airport,large_airport
3339,MEL,Melbourne Airport,large_airport
3339,MEL,Melbourne Airport,large_airport
3339,MEL,Melbourne Airport,large_airport
3339,MEL,Melbourne Airport,large_airport
3339,MEL,Melbourne Airport,large_airport
1824,MEX,Benito Juárez International Airport,large_airport
3576,MIA,Miami International Airport,large_airport
3326,MKY,Mackay Airport,medium_airport
3326,MKY,Mackay Airport,medium_airport
6298,MQL,Mildura Airport,medium_airport
3861,MSY,Louis Armstrong New Orleans International Airport,large_airport
346,MUC,Munich Airport,large_airport
346,MUC,Munich Airport,large_airport
1960,NAN,Nadi International Airport,medium_airport
1960,NAN,Nadi International Airport,medium_airport
1960,NAN,Nadi International Airport,medium_airport
4320,NTL,Newcastle Airport,medium_airport
4320,NTL,Newcastle Airport,medium_airport
3321,OOL,Gold Coast Airport,medium_airport
3321,OOL,Gold Coast Airport,medium_airport
3321,OOL,Gold Coast Airport,medium_airport
3321,OOL,Gold Coast Airport,medium_airport
3321,OOL,Gold Coast Airport,medium_airport
3351,PER,Perth International Airport,large_airport
3351,PER,Perth International Airport,large_airport
3351,PER,Perth International Airport,large_airport
3351,PER,Perth International Airport,large_airport
3351,PER,Perth International Airport,large_airport
3351,PER,Perth International Airport,large_airport
3351,PER,Perth International Airport,large_airport
3351,PER,Perth International Airport,large_airport
3351,PER,Perth International Airport,large_airport
3351,PER,Perth International Airport,large_airport
3351,PER,Perth International Airport,large_airport
2219,PEW,Peshawar International Airport,medium_airport
3349,PHE,Port Hedland International Airport,medium_airport
3034,PNH,Phnom Penh International Airport,large_airport
5,POM,Port Moresby Jacksons International Airport,large_airport
3328,PPP,Proserpine Whitsunday Coast Airport,medium_airport
6320,PQQ,Port Macquarie Airport,medium_airport
6320,PQQ,Port Macquarie Airport,medium_airport
1959,RAR,Rarotonga International Airport,medium_airport
3316,SIN,Singapore Changi Airport,large_airport
3316,SIN,Singapore Changi Airport,large_airport
3316,SIN,Singapore Changi Airport,large_airport
3316,SIN,Singapore Changi Airport,large_airport
3316,SIN,Singapore Changi Airport,large_airport
3316,SIN,Singapore Changi Airport,large_airport
3316,SIN,Singapore Changi Airport,large_airport
3316,SIN,Singapore Changi Airport,large_airport
3316,SIN,Singapore Changi Airport,large_airport
3316,SIN,Singapore Changi Airport,large_airport
3316,SIN,Singapore Changi Airport,large_airport
1840,SJD,Los Cabos International Airport,large_airport
3361,SYD,Sydney Kingsford Smith International Airport,large_airport
3361,SYD,Sydney Kingsford Smith International Airport,large_airport
3361,SYD,Sydney Kingsford Smith International Airport,large_airport
3361,SYD,Sydney Kingsford Smith International Airport,large_airport
3361,SYD,Sydney Kingsford Smith International Airport,large_airport
3361,SYD,Sydney Kingsford Smith International Airport,large_airport
3361,SYD,Sydney Kingsford Smith International Airport,large_airport
3361,SYD,Sydney Kingsford Smith International Airport,large_airport
3361,SYD,Sydney Kingsford Smith International Airport,large_airport
3361,SYD,Sydney Kingsford Smith International Airport,large_airport
3361,SYD,Sydney Kingsford Smith International Airport,large_airport
3361,SYD,Sydney Kingsford Smith International Airport,large_airport
3361,SYD,Sydney Kingsford Smith International Airport,large_airport
3361,SYD,Sydney Kingsford Smith International Airport,large_airport
3361,SYD,Sydney Kingsford Smith International Airport,large_airport
3361,SYD,Sydney Kingsford Smith International Airport,large_airport
3361,SYD,Sydney Kingsford Smith International Airport,large_airport
3361,SYD,Sydney Kingsford Smith International Airport,large_airport
3361,SYD,Sydney Kingsford Smith International Airport,large_airport
3361,SYD,Sydney Kingsford Smith International Airport,large_airport
3361,SYD,Sydney Kingsford Smith International Airport,large_airport
3361,SYD,Sydney Kingsford Smith International Airport,large_airport
3361,SYD,Sydney Kingsford Smith International Airport,large_airport
3361,SYD,Sydney Kingsford Smith International Airport,large_airport
3361,SYD,Sydney Kingsford Smith International Airport,large_airport
3361,SYD,Sydney Kingsford Smith International Airport,large_airport
3361,SYD,Sydney Kingsford Smith International Airport,large_airport
1963,TBU,Fua'amotu International Airport,medium_airport
1963,TBU,Fua'amotu International Airport,medium_airport
3330,TSV,Townsville Airport / RAAF Base Townsville,medium_airport
3330,TSV,Townsville Airport / RAAF Base Townsville,medium_airport
1997,VLI,Bauerfield International Airport,large_airport
2179,AUH,Zayed International Airport,large_airport
2179,AUH,Zayed International Airport,large_airport
3885,BKK,Suvarnabhumi Airport,large_airport
4156,CAH,Cà Mau Airport,medium_airport
2397,MNL,Ninoy Aquino International Airport,large_airport
4059,NBO,Jomo Kenyatta International Airport,large_airport
3205,SGN,Tan Son Nhat International Airport,large_airport
3205,SGN,Tan Son Nhat International Airport,large_airport
3205,SGN,Tan Son Nhat International Airport,large_airport
3205,SGN,Tan Son Nhat International Airport,large_airport
3205,SGN,Tan Son Nhat International Airport,large_airport
3205,SGN,Tan Son Nhat International Airport,large_airport
4158,TBB,Dong Tac Airport,medium_airport
6191,VCA,Can Tho International Airport,medium_airport
4157,VCL,Chu Lai Airport,small_airport
6190,VCS,Con Dao Airport,medium_airport
6190,VCS,Con Dao Airport,medium_airport
4019,ABQ,Albuquerque International Sunport,large_airport
532,ABZ,Aberdeen Dyce Airport,medium_airport
3682,ATL,Hartsfield Jackson Atlanta International Airport,large_airport
3682,ATL,Hartsfield Jackson Atlanta International Airport,large_airport
3682,ATL,Hartsfield Jackson Atlanta International Airport,large_airport
3682,ATL,Hartsfield Jackson Atlanta International Airport,large_airport
3682,ATL,Hartsfield Jackson Atlanta International Airport,large_airport
3682,ATL,Hartsfield Jackson Atlanta International Airport,large_airport
3682,ATL,Hartsfield Jackson Atlanta International Airport,large_airport
3682,ATL,Hartsfield Jackson Atlanta International Airport,large_airport
3682,ATL,Hartsfield Jackson Atlanta International Airport,large_airport
3682,ATL,Hartsfield Jackson Atlanta International Airport,large_airport
3682,ATL,Hartsfield Jackson Atlanta International Airport,large_airport
3682,ATL,Hartsfield Jackson Atlanta International Airport,large_airport
3682,ATL,Hartsfield Jackson Atlanta International Airport,large_airport
3682,ATL,Hartsfield Jackson Atlanta International Airport,large_airport
3682,ATL,Hartsfield Jackson Atlanta International Airport,large_airport
3682,ATL,Hartsfield Jackson Atlanta International Airport,large_airport
3682,ATL,Hartsfield Jackson Atlanta International Airport,large_airport
3682,ATL,Hartsfield Jackson Atlanta International Airport,large_airport
3682,ATL,Hartsfield Jackson Atlanta International Airport,large_airport
3682,ATL,Hartsfield Jackson Atlanta International Airport,large_airport
3682,ATL,Hartsfield Jackson Atlanta International Airport,large_airport
3682,ATL,Hartsfield Jackson Atlanta International Airport,large_airport
3682,ATL,Hartsfield Jackson Atlanta International Airport,large_airport
3682,ATL,Hartsfield Jackson Atlanta International Airport,large_airport
3682,ATL,Hartsfield Jackson Atlanta International Airport,large_airport
3682,ATL,Hartsfield Jackson Atlanta International Airport,large_airport
3682,ATL,Hartsfield Jackson Atlanta International Airport,large_airport
3682,ATL,Hartsfield Jackson Atlanta International Airport,large_airport
3682,ATL,Hartsfield Jackson Atlanta International Airport,large_airport
3682,ATL,Hartsfield Jackson Atlanta International Airport,large_airport
3682,ATL,Hartsfield Jackson Atlanta International Airport,large_airport
3682,ATL,Hartsfield Jackson Atlanta International Airport,large_airport
3682,ATL,Hartsfield Jackson Atlanta International Airport,large_airport
3682,ATL,Hartsfield Jackson Atlanta International Airport,large_airport
3682,ATL,Hartsfield Jackson Atlanta International Airport,large_airport
3682,ATL,Hartsfield Jackson Atlanta International Airport,large_airport
3682,ATL,Hartsfield Jackson Atlanta International Airport,large_airport
3682,ATL,Hartsfield Jackson Atlanta International Airport,large_airport
3682,ATL,Hartsfield Jackson Atlanta International Airport,large_airport
3682,ATL,Hartsfield Jackson Atlanta International Airport,large_airport
3682,ATL,Hartsfield Jackson Atlanta International Airport,large_airport
3682,ATL,Hartsfield Jackson Atlanta International Airport,large_airport
3682,ATL,Hartsfield Jackson Atlanta International Airport,large_airport
3682,ATL,Hartsfield Jackson Atlanta International Airport,large_airport
3682,ATL,Hartsfield Jackson Atlanta International Airport,large_airport
3682,ATL,Hartsfield Jackson Atlanta International Airport,large_airport
3682,ATL,Hartsfield Jackson Atlanta International Airport,large_airport
3682,ATL,Hartsfield Jackson Atlanta International Airport,large_airport
3682,ATL,Hartsfield Jackson Atlanta International Airport,large_airport
3682,ATL,Hartsfield Jackson Atlanta International Airport,large_airport
3682,ATL,Hartsfield Jackson Atlanta International Airport,large_airport
3682,ATL,Hartsfield Jackson Atlanta International Airport,large_airport
3682,ATL,Hartsfield Jackson Atlanta International Airport,large_airport
3673,AUS,Austin Bergstrom International Airport,large_airport
3811,BHM,Birmingham-Shuttlesworth International Airport,medium_airport
3690,BNA,Nashville International Airport,large_airport
3448,BOS,Logan International Airport,large_airport
3806,CHS,Charleston International Airport,medium_airport
3876,CLT,Charlotte Douglas International Airport,large_airport
1852,CUN,Cancún International Airport,large_airport
3488,CVG,Cincinnati Northern Kentucky International Airport,large_airport
3502,DAL,Dallas Love Field,medium_airport
3751,DEN,Denver International Airport,large_airport
3670,DFW,Dallas Fort Worth International Airport,large_airport
3645,DTW,Detroit Metropolitan Wayne County Airport,large_airport
535,EDI,Edinburgh Airport,large_airport
3494,EWR,Newark Liberty International Airport,large_airport
3533,FLL,Fort Lauderdale Hollywood International Airport,large_airport
1804,GDL,Guadalajara International Airport,large_airport
3566,HOU,William P Hobby Airport,medium_airport
3714,IAD,Washington Dulles International Airport,large_airport
3550,IAH,George Bush Intercontinental Houston Airport,large_airport
3585,IND,Indianapolis International Airport,large_airport
3712,JAX,Jacksonville International Airport,large_airport
3797,JFK,John F Kennedy International Airport,large_airport
3797,JFK,John F Kennedy International Airport,large_airport
3877,LAS,Harry Reid International Airport,large_airport
3484,LAX,Los Angeles International Airport,large_airport
507,LHR,London Heathrow Airport,large_airport
507,LHR,London Heathrow Airport,large_airport
507,LHR,London Heathrow Airport,large_airport
507,LHR,London Heathrow Airport,large_airport
507,LHR,London Heathrow Airport,large_airport
507,LHR,London Heathrow Airport,large_airport
507,LHR,London Heathrow Airport,large_airport
478,MAN,Manchester Airport,large_airport
478,MAN,Manchester Airport,large_airport
478,MAN,Manchester Airport,large_airport
3458,MCI,Kansas City International Airport,large_airport
3878,MCO,Orlando International Airport,large_airport
3473,MEM,Memphis International Airport,large_airport
1824,MEX,Benito Juárez International Airport,large_airport
3576,MIA,Miami International Airport,large_airport
3861,MSY,Louis Armstrong New Orleans International Airport,large_airport
3861,MSY,Louis Armstrong New Orleans International Airport,large_airport
3861,MSY,Louis Armstrong New Orleans International Airport,large_airport
1825,MTY,Monterrey International Airport,large_airport
346,MUC,Munich Airport,large_airport
346,MUC,Munich Airport,large_airport
3863,OKC,Will Rogers World Airport,large_airport
3830,ORD,Chicago O'Hare International Airport,large_airport
3722,PBI,Palm Beach International Airport,large_airport
3364,PEK,Beijing Capital International Airport,large_airport
3462,PHX,Phoenix Sky Harbor International Airport,large_airport
3564,PNS,Pensacola International Airport,medium_airport
3626,RDU,Raleigh Durham International Airport,large_airport
3793,RSW,Southwest Florida International Airport,large_airport
3731,SAN,San Diego International Airport,large_airport
3621,SAT,San Antonio International Airport,large_airport
3613,SAV,Savannah Hilton Head International Airport,large_airport
4014,SDF,Louisville Muhammad Ali International Airport,large_airport
3469,SFO,San Francisco International Airport,large_airport
3316,SIN,Singapore Changi Airport,large_airport
3316,SIN,Singapore Changi Airport,large_airport
2890,SJU,Luis Munoz Marin International Airport,large_airport
3817,SMF,Sacramento International Airport,large_airport
4067,SRQ,Sarasota Bradenton International Airport,large_airport
3678,STL,St. Louis Lambert International Airport,large_airport
3646,TPA,Tampa International Airport,large_airport
3855,TUL,Tulsa International Airport,large_airport
3636,TUS,Tucson International Airport / Morris Air National Guard Base,medium_airport
2988,VKO,Vnukovo International Airport,large_airport
1212,ALC,Alicante-Elche Miguel Hernández Airport,large_airport
737,ARN,Stockholm-Arlanda Airport,large_airport
737,ARN,Stockholm-Arlanda Airport,large_airport
737,ARN,Stockholm-Arlanda Airport,large_airport
737,ARN,Stockholm-Arlanda Airport,large_airport
737,ARN,Stockholm-Arlanda Airport,large_airport
737,ARN,Stockholm-Arlanda Airport,large_airport
1382,CDG,Charles de Gaulle International Airport,large_airport
609,CPH,Copenhagen Kastrup Airport,large_airport
3989,EBL,Erbil International Airport,medium_airport
3989,EBL,Erbil International Airport,medium_airport
714,EVG,Sveg Airport,small_airport
714,EVG,Sveg Airport,small_airport
687,GOT,Göteborg Landvetter Airport,large_airport
421,HEL,Helsinki Vantaa Airport,large_airport
1452,HER,Heraklion International Nikos Kazantzakis Airport,large_airport
1452,HER,Heraklion International Nikos Kazantzakis Airport,large_airport
5594,HFS,Hagfors Airport,small_airport
5594,HFS,Hagfors Airport,small_airport
5952,ISU,Sulaymaniyah International Airport,medium_airport
16,KEF,Keflavik International Airport,large_airport
16,KEF,Keflavik International Airport,large_airport
16,KEF,Keflavik International Airport,large_airport
16,KEF,Keflavik International Airport,large_airport
16,KEF,Keflavik International Airport,large_airport
703,KID,Kristianstad Airport,medium_airport
502,LGW,London Gatwick Airport,large_airport
734,LLA,Luleå Airport,medium_airport
698,MXX,Mora Airport,medium_airport
698,MXX,Mora Airport,medium_airport
6737,PJA,Pajala Airport,small_airport
6737,PJA,Pajala Airport,small_airport
448,POR,Pori Airport,medium_airport
3953,RIX,Riga International Airport,large_airport
1056,TFS,Tenerife Sur Airport,large_airport
415,TLL,Lennart Meri Tallinn Airport,large_airport
415,TLL,Lennart Meri Tallinn Airport,large_airport
415,TLL,Lennart Meri Tallinn Airport,large_airport
415,TLL,Lennart Meri Tallinn Airport,large_airport
5596,TYF,Torsby Airport,medium_airport
5596,TYF,Torsby Airport,medium_airport
413,URE,Kuressaare Airport,medium_airport
3959,VNO,Vilnius International Airport,large_airport
3797,JFK,John F Kennedy International Airport,large_airport
507,LHR,London Heathrow Airport,large_airport
273,LOS,Murtala Muhammed International Airport,large_airport
273,LOS,Murtala Muhammed International Airport,large_airport
1165,KGL,Kigali International Airport,large_airport
3682,ATL,Hartsfield Jackson Atlanta International Airport,large_airport
3682,ATL,Hartsfield Jackson Atlanta International Airport,large_airport
3682,ATL,Hartsfield Jackson Atlanta International Airport,large_airport
3682,ATL,Hartsfield Jackson Atlanta International Airport,large_airport
3682,ATL,Hartsfield Jackson Atlanta International Airport,large_airport
3682,ATL,Hartsfield Jackson Atlanta International Airport,large_airport
3682,ATL,Hartsfield Jackson Atlanta International Airport,large_airport
3682,ATL,Hartsfield Jackson Atlanta International Airport,large_airport
3682,ATL,Hartsfield Jackson Atlanta International Airport,large_airport
3682,ATL,Hartsfield Jackson Atlanta International Airport,large_airport
3682,ATL,Hartsfield Jackson Atlanta International Airport,large_airport
3682,ATL,Hartsfield Jackson Atlanta International Airport,large_airport
3682,ATL,Hartsfield Jackson Atlanta International Airport,large_airport
3682,ATL,Hartsfield Jackson Atlanta International Airport,large_airport
3682,ATL,Hartsfield Jackson Atlanta International Airport,large_airport
3682,ATL,Hartsfield Jackson Atlanta International Airport,large_airport
3682,ATL,Hartsfield Jackson Atlanta International Airport,large_airport
2895,AUA,Queen Beatrix International Airport,large_airport
3825,BDL,Bradley International Airport,large_airport
3448,BOS,Logan International Airport,large_airport
4112,CAK,Akron Canton Regional Airport,medium_airport
4112,CAK,Akron Canton Regional Airport,medium_airport
4112,CAK,Akron Canton Regional Airport,medium_airport
3759,CMH,John Glenn Columbus International Airport,large_airport
1852,CUN,Cancún International Airport,large_airport
3627,DAY,James M Cox Dayton International Airport,medium_airport
3627,DAY,James M Cox Dayton International Airport,medium_airport
3520,DCA,Ronald Reagan Washington National Airport,large_airport
3520,DCA,Ronald Reagan Washington National Airport,large_airport
3670,DFW,Dallas Fort Worth International Airport,large_airport
3645,DTW,Detroit Metropolitan Wayne County Airport,large_airport
3585,IND,Indianapolis International Airport,large_airport
1780,MBJ,Sangster International Airport,medium_airport
3717,MKE,General Mitchell International Airport,large_airport
3717,MKE,General Mitchell International Airport,large_airport
3858,MSP,Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field,large_airport
1953,NAS,Lynden Pindling International Airport,large_airport
3863,OKC,Will Rogers World Airport,large_airport
3611,ORF,Norfolk International Airport,large_airport
3752,PHL,Philadelphia International Airport,large_airport
3570,PIT,Pittsburgh International Airport,large_airport
3570,PIT,Pittsburgh International Airport,large_airport
1760,PUJ,Punta Cana International Airport,large_airport
3626,RDU,Raleigh Durham International Airport,large_airport
3608,RIC,Richmond International Airport,large_airport
3793,RSW,Southwest Florida International Airport,large_airport
3646,TPA,Tampa International Airport,large_airport
3646,TPA,Tampa International Airport,large_airport
3682,ATL,Hartsfield Jackson Atlanta International Airport,large_airport
3682,ATL,Hartsfield Jackson Atlanta International Airport,large_airport
3682,ATL,Hartsfield Jackson Atlanta International Airport,large_airport
3488,CVG,Cincinnati Northern Kentucky International Airport,large_airport
3670,DFW,Dallas Fort Worth International Airport,large_airport
3670,DFW,Dallas Fort Worth International Airport,large_airport
3670,DFW,Dallas Fort Worth International Airport,large_airport
3645,DTW,Detroit Metropolitan Wayne County Airport,large_airport
3484,LAX,Los Angeles International Airport,large_airport
3697,LGA,LaGuardia Airport,large_airport
3697,LGA,LaGuardia Airport,large_airport
3697,LGA,LaGuardia Airport,large_airport
3697,LGA,LaGuardia Airport,large_airport
